MAE,RMSE,MSE
0.6795867156982425,0.6795867156982425,0.46183810415352383
0.03425331115722585,0.03425331115722585,0.001173289325233733
0.17429592132568317,0.17429592132568317,0.030379068190768736
0.11973747253417955,0.11973747253417955,0.014337062328873402
0.026084594726562216,0.026084594726562216,0.0006804060820489973
0.27642150878906335,0.27642150878906335,0.07640885052122223
0.4973966979980453,0.4973966979980453,0.2474034751793587
0.12591865539550895,0.12591865539550895,0.015855507776612935
0.04204559326171875,0.04204559326171875,0.0017678319127298892
0.0725717163085946,0.0725717163085946,0.005266654007975136
0.1936918258666971,0.1936918258666971,0.03751652340757491
0.3500381088256841,0.3500381088256841,0.12252667763026145
0.05960853576659986,0.05960853576659986,0.0035531775362380143
0.037188262939453764,0.037188262939453764,0.0013829669004539503
0.024546432495117898,0.024546432495117898,0.0006025273482373799
0.04675285339355639,0.04675285339355639,0.0021858293004393776
0.14540924072265682,0.14540924072265682,0.02114384728753956
0.5258142852783187,0.5258142852783187,0.27648066260274917
0.06190856933593736,0.06190856933593736,0.003832670957222563
0.06574867248535199,0.06574867248535199,0.004322887933586082
0.06709884643554531,0.06709884643554531,0.004502255192980892
0.11465076446533118,0.11465076446533118,0.013144797792484847
0.28378803253173857,0.28378803253173857,0.0805356474082351
0.15718044281005916,0.15718044281005916,0.024705691601966277
0.026558837890625853,0.026558837890625853,0.0007053718701005435
0.2868589019775385,0.2868589019775385,0.08228802964375904
0.2750829315185541,0.2750829315185541,0.07567061921284153
0.03589977264404354,0.03589977264404354,0.0012887936758940166
0.17173694610595724,0.17173694610595724,0.029493578657800463
0.20238136291503928,0.20238136291503928,0.040958216055348835
0.383679809570312,0.383679809570312,0.14721019627191087
0.02825828552246179,0.02825828552246179,0.0007985307006689736
0.019042053222655397,0.019042053222655397,0.0003625997909344408
0.0833883666992179,0.0833883666992179,0.0069536197007632325
0.028069458007813353,0.028069458007813353,0.0007878944728523971
0.07169082641601676,0.07169082641601676,0.005139574592211447
0.18194252014160028,0.18194252014160028,0.03310308063547662
0.36825546264648423,0.36825546264648423,0.13561208576897615
0.24835926055908253,0.24835926055908253,0.06168232230545425
0.12474021911621236,0.12474021911621236,0.01556012226516067
0.009444274902342897,0.009444274902342897,8.919432843102394e-05
0.16206031799316278,0.16206031799316278,0.02626354666804504
0.34805419921874936,0.34805419921874936,0.12114172559380487
0.30717346191406314,0.30717346191406314,0.0943555357042704
0.019428710937500426,0.019428710937500426,0.0003774748086929487
0.06531455993652457,0.06531455993652457,0.004265991739701861
0.7155771636962882,0.7155771636962882,0.5120506772036244
0.023830261230469496,0.023830261230469496,0.0005678813503124175
0.012962226867674786,0.012962226867674786,0.0001680193253690701
0.13185600280761633,0.13185600280761633,0.017386005476402126
0.016078872680665768,0.016078872680665768,0.00025853014668105996
0.08625965118408274,0.08625965118408274,0.007440727422399627
0.39368236541748125,0.39368236541748125,0.15498580484070323
0.6090802001953133,0.6090802001953133,0.3709786902699629
0.1812094116210936,0.1812094116210936,0.03283685086006294
0.030001449584961648,0.030001449584961648,0.0009000869771989955
0.012807312011720029,0.012807312011720029,0.00016402724096554813
0.21110832214355568,0.21110832214355568,0.044566723678267285
0.041708946228027344,0.041708946228027344,0.0017396361954524764
0.044688796997071734,0.044688796997071734,0.0019970885770454875
0.21214157104492237,0.21214157104492237,0.045004046165407846
0.23008686065674055,0.23008686065674055,0.05293996344687434
0.0001622009277326697,0.0001622009277326697,2.630914095733874e-08
0.11561973571777173,0.11561973571777173,0.01336792328744738
0.053477859497071734,0.053477859497071734,0.0028598814563885453
0.059984664916992614,0.059984664916992614,0.0035981600252038845
0.055295028686522585,0.055295028686522585,0.0030575401974433556
0.3265267944335939,0.3265267944335939,0.10661974748307848
0.12439514160156229,0.12439514160156229,0.015474151254072732
0.2745786285400378,0.2745786285400378,0.07539342325092806
0.07913398742675781,0.07913398742675781,0.0062621879660582636
0.003469085693360796,0.003469085693360796,1.2034555547880555e-05
0.1841947174072267,0.1841947174072267,0.03392769392072811
0.06798294067382926,0.06798294067382926,0.004621680222661389
0.04472129821777315,0.04472129821777315,0.001999994514283
0.0476231384277348,0.0476231384277348,0.0022679633137071913
0.08564750671386889,0.08564750671386889,0.007335495406302217
0.04004913330077997,0.04004913330077997,0.0016039330781436431
0.03003032684326179,0.03003032684326179,0.0009018205303131296
0.04623634338378935,0.04623634338378935,0.002137799449503681
0.13359073638916108,0.13359073638916108,0.017846484848998326
0.1987451934814466,0.1987451934814466,0.03949965193197764
0.019262466430664205,0.019262466430664205,0.00037104261299246536
0.19285343170166058,0.19285343170166058,0.03719244611910706
0.3863088226318361,0.3863088226318361,0.14923450644319539
0.1116234588623044,0.1116234588623044,0.012459796568384564
0.10074291229248011,0.10074291229248011,0.01014913437717034
0.02583045959472674,0.02583045959472674,0.0006672126428748107
0.012312545776367756,0.012312545776367756,0.00015159878349515146
0.07849136352539077,0.07849136352539077,0.0061608941480750445
0.08806732177734489,0.08806732177734489,0.007755853165034405
0.04945579528808608,0.04945579528808608,0.0024458756875770774
0.1500401878356934,0.1500401878356934,0.022512057965770157
0.026325607299803266,0.026325607299803266,0.000693037599703455
0.37666061401367124,0.37666061401367124,0.14187321814915582
0.5476107025146497,0.5476107025146497,0.2998774815085882
0.10714385986328168,0.10714385986328168,0.011479806706402543
0.07439788818359361,0.07439788818359361,0.005535045766178497
0.14986038208007812,0.14986038208007812,0.022458134117187
0.0003468322753903408,0.0003468322753903408,1.2029262725244118e-07
0.05890464782714844,0.05890464782714844,0.003469757535640383
0.061878776550292613,0.061878776550292613,0.003828982987361043
0.014567260742186505,0.014567260742186505,0.00021220508553084814
0.041713523864746804,0.041713523864746804,0.0017400180732148013
0.10047981262206918,0.10047981262206918,0.010096192744566131
0.0943953704833973,0.0943953704833973,0.008910485968697835
0.11621471405029382,0.11621471405029382,0.01350585976179156
0.04539424896240263,0.04539424896240263,0.0020606378388605922
0.05752731323242344,0.05752731323242344,0.003309391767741361
0.019144783020019318,0.019144783020019318,0.00036652271688362
0.07265335083007685,0.07265335083007685,0.005278509386838228
0.04229263305663977,0.04229263305663977,0.0017886668108635791
0.05601043701171804,0.05601043701171804,0.003137169054243634
0.016165466308592613,0.016165466308592613,0.0002613223009742429
0.035774536132812784,0.035774536132812784,0.0012798174355179274
0.029071960449218892,0.029071960449218892,0.0008451788843609476
0.09162307739257969,0.09162307739257969,0.008394788310886647
0.054950256347655824,0.054950256347655824,0.003019530672673089
0.0007186126708980112,0.0007186126708980112,5.164041707751733e-07
0.20645210266113168,0.20645210266113168,0.04262247069320245
0.03145057678222685,0.03145057678222685,0.0009891387799347464
0.002897720336914489,0.002897720336914489,8.396783150967818e-06
0.28764263153076186,0.28764263153076186,0.08273828347394163
0.22067489624023295,0.22067489624023295,0.048697409830637584
0.06098312377929638,0.06098312377929638,0.0037189413858809833
0.03443130493164048,0.03443130493164048,0.0011855147592956103
0.04126693725585895,0.04126693725585895,0.0017029601104789993
0.3385040283203118,0.3385040283203118,0.11458497718907845
0.035441875457762784,0.035441875457762784,0.001256126535963568
0.26024040222167955,0.26024040222167955,0.06772506694850156
0.1567410659790056,0.1567410659790056,0.02456776176423499
0.1207625198364255,0.1207625198364255,0.014583586197243061
0.3078353500366191,0.3078353500366191,0.09476260273216781
0.09655895233154332,0.09655895233154332,0.009323631275365256
0.1831728363037115,0.1831728363037115,0.03355228795954629
0.4253978347778329,0.4253978347778329,0.1809633178336684
0.0680896759033196,0.0680896759033196,0.004636203964619102
0.036092376708985796,0.036092376708985796,0.0013026596565033405
0.25725654602050696,0.25725654602050696,0.06618093047040122
0.0541947174072277,0.0541947174072277,0.002937067394849269
0.07676925659179545,0.07676925659179545,0.00589351875765693
0.04173854827880774,0.04173854827880774,0.0017421064124223647
0.18486877441406335,0.18486877441406335,0.034176463753357846
0.366349716186523,0.366349716186523,0.13421211454994597
0.12675819396972798,0.12675819396972798,0.016067639738467185
0.27765113830566435,0.27765113830566435,0.07709015460243115
0.1535230636596694,0.1535230636596694,0.0235693310754509
0.01634162902832159,0.01634162902832159,0.0002670488392992829
0.06336013793945483,0.06336013793945483,0.0040145070797067434
0.028429946899414915,0.028429946899414915,0.0008082618807035518
0.3700123214721671,0.3700123214721671,0.13690911804122236
0.01405128479003892,0.01405128479003892,0.0001974386042507791
0.08523456573486321,0.08523456573486321,0.007264931196010718
0.08132949829101577,0.08132949829101577,0.006614487292268337
0.30611124038696325,0.30611124038696325,0.0937040914912452
0.011297302246092045,0.011297302246092045,0.00012762903803955635
0.02805946350097699,0.02805946350097699,0.0007873334919626598
0.16894210815429744,0.16894210815429744,0.028541435907618335
0.18035758972168026,0.18035758972168026,0.03252886017021395
0.18961055755615241,0.18961055755615241,0.03595216353675499
0.2988915634155269,0.2988915634155269,0.08933616668097795
0.3272420883178704,0.3272420883178704,0.10708738436664088
0.062002792358399006,0.062002792358399006,0.0038443462602387422
0.3935428619384762,0.3935428619384762,0.15487598418272655
0.5189544677734368,0.5189544677734368,0.26931373962201105
0.10250534057617244,0.10250534057617244,0.010507344846637104
0.024498252868651704,0.024498252868651704,0.0006001643936164014
0.08305480957031186,0.08305480957031186,0.006898101392760767
0.014824371337889275,0.014824371337889275,0.00021976198556363305
0.25690704345702997,0.25690704345702997,0.06600122897783228
0.2499995422363277,0.2499995422363277,0.0624997711183734
0.14594207763671818,0.14594207763671818,0.021299090024921877
0.08518966674804673,0.08518966674804673,0.0072572793206432595
0.2360400390625017,0.2360400390625017,0.05571490004062733
0.25113418579101676,0.25113418579101676,0.06306837927291692
0.08396835327148366,0.08396835327148366,0.007050684351124681
0.030819091796875142,0.030819091796875142,0.0009498164191842167
0.08823570251465007,0.08823570251465007,0.007785539198253825
0.05411239624023523,0.05411239624023523,0.0029281514268602237
0.002141189575194602,0.002141189575194602,4.58469279692204e-06
0.1706464385986326,0.1706464385986326,0.029120207006396885
0.295061798095702,0.295061798095702,0.0870614646954688
0.16901397705078303,0.16901397705078303,0.02856572443852261
0.32417701721191605,0.32417701721191605,0.10509073848841492
0.33056560516357436,0.33056560516357436,0.10927361931716013
0.01001663208007919,0.01001663208007919,0.00010033291822767158
0.025799407958984943,0.025799407958984943,0.0006656094510341357
0.10980304718017564,0.10980304718017564,0.012056709170051878
0.029834899902343892,0.029834899902343892,0.0008901212521828796
0.0001490020751937493,0.0001490020751937493,2.2201618412043723e-08
0.05009300231933622,0.05009300231933622,0.002509308881365024
0.06963455200195412,0.06963455200195412,0.004848970832512852
0.08728088378906307,0.08728088378906307,0.007617952674999933
0.031674957275392046,0.031674957275392046,0.0010033029183979115
0.022892875671386648,0.022892875671386648,0.0005240837565055667
0.045549316406251705,0.045549316406251705,0.0020747402250768307
0.02331649780273537,0.02331649780273537,0.0005436590697849633
0.14535011291503963,0.14535011291503963,0.02112665532441477
0.2721236419677737,0.2721236419677737,0.0740512765178051
0.25781764984130895,0.25781764984130895,0.0664699405696958
0.17330032348632685,0.17330032348632685,0.03003300212046553
0.039674606323242045,0.039674606323242045,0.0015740743869042378
0.2251163864135748,0.2251163864135748,0.05067738743190592
0.12685493469238196,0.12685493469238196,0.016092174455808492
0.07737983703613338,0.07737983703613338,0.0059876391797385594
0.2146660614013669,0.2146660614013669,0.04608151791757543
0.013686523437499432,0.013686523437499432,0.00018732092380522125
0.09267705917358438,0.09267705917358438,0.00858903729706406
0.6921639251708989,0.6921639251708989,0.4790908993079857
0.011912384033202272,0.011912384033202272,0.00014190489335449245
0.06720275878906179,0.06720275878906179,0.004516210788860822
0.10166221618652216,0.10166221618652216,0.010335206199955168
0.019338836669920312,0.019338836669920312,0.0003739906037458545
0.05956474304199233,0.05956474304199233,0.0035479586136585735
0.152459926605224,0.152459926605224,0.02324402922047029
0.01675659179687372,0.01675659179687372,0.0002807833686470557
0.3346677398681628,0.3346677398681628,0.11200249610846427
0.054718322753906534,0.054718322753906534,0.0029940948450006854
0.15879257202148267,0.15879257202148267,0.02521508092919776
0.2856499862670887,0.2856499862670887,0.08159591465438797
0.02649536132812358,0.02649536132812358,0.0007020041719078265
0.4056347274780272,0.4056347274780272,0.1645395321361734
0.08067596435547131,0.08067596435547131,0.006508611224685277
0.04333122253417798,0.04333122253417798,0.0018775948463064537
0.01615104675293111,0.01615104675293111,0.00026085631121536653
0.0789086151123044,0.0789086151123044,0.006226569538941795
0.28128128051757884,0.28128128051757884,0.07911915876960887
0.45849822998046896,0.45849822998046896,0.210220626895223
0.15930885314941534,0.15930885314941534,0.02537931069178198
0.020145034790040484,0.020145034790040484,0.00040582242669194146
0.030812149047850568,0.030812149047850568,0.0009493885289469586
0.09561096191406193,0.09561096191406193,0.009141456038132201
0.0019754791259778415,0.0019754791259778415,3.902517777174176e-06
0.29782867431640625,0.29782867431640625,0.08870191924506798
0.013253936767579688,0.013253936767579688,0.00017566683983900072
0.21623531341552749,0.21623531341552749,0.0467577107679114
0.06832771301269602,0.06832771301269602,0.004668676365545349
0.038893089294433025,0.038893089294433025,0.0015126723948647408
0.31910732269287134,0.31910732269287134,0.10182948339621233
0.02957405090332088,0.02957405090332088,0.0008746244868322146
0.22459384918212955,0.22459384918212955,0.05044239709044515
0.014410247802734588,0.014410247802734588,0.00020765524173621704
0.162615509033202,0.162615509033202,0.026443803778127398
0.08604600906372006,0.08604600906372006,0.0074039156757937956
0.18299079895019332,0.18299079895019332,0.033485632500430074
0.11136619567871264,0.11136619567871264,0.012402429539949314
0.1713540649414078,0.1713540649414078,0.029362215571944208
0.17339225769043054,0.17339225769043054,0.03006487502698467
0.020117416381836506,0.020117416381836506,0.00040471044188018383
0.0850904083251951,0.0850904083251951,0.007240377588948432
0.004413223266602984,0.004413223266602984,1.947653960088591e-05
0.06211463928222827,0.06211463928222827,0.003858228413161335
0.358149414062499,0.358149414062499,0.12827100279331136
0.45632293701171633,0.45632293701171633,0.20823062284299884
0.2388131713867203,0.2388131713867203,0.05703173082778305
0.028618698120116193,0.028618698120116193,0.0008190298820903422
0.07666465759277408,0.07666465759277408,0.005877469723817292
0.08418197631835866,0.08418197631835866,0.007086605136864699
0.023843994140623437,0.023843994140623437,0.0005685360565780848
0.07702766418456974,0.07702766418456974,0.005933261049730848
0.043448715209962074,0.043448715209962074,0.0018877908533963897
0.08207271575927955,0.08207271575927955,0.006735930672103493
0.02943500518798814,0.02943500518798814,0.0008664195304168887
0.3178288269042966,0.3178288269042966,0.10101516321136132
0.2700042343139657,0.2700042343139657,0.07290228654747088
0.14379268646240284,0.14379268646240284,0.02067633668007489
0.07017913818359389,0.07017913818359389,0.0049251114361919665
0.06910034179687585,0.06910034179687585,0.004774857236445068
0.13912197113037195,0.13912197113037195,0.019354922851200045
0.0866344451904304,0.0866344451904304,0.007505527093453689
0.1773178863525402,0.1773178863525402,0.03144163282053236
0.028455696105957884,0.028455696105957884,0.0008097266408746267
0.04658065795898381,0.04658065795898381,0.0021697576958918416
0.08446434020996207,0.08446434020996207,0.007134224767104216
0.03069149017334105,0.03069149017334105,0.0009419675690602904
0.02092391967773466,0.02092391967773466,0.0004378104146802917
0.04737380981445227,0.04737380981445227,0.0022442778563358944
0.9018457031250016,0.9018457031250016,0.8133256722450285
0.13719490051269645,0.13719490051269645,0.018822440726688677
0.24978408813476705,0.24978408813476705,0.06239209068531707
0.34229419708251996,0.34229419708251996,0.11716531735636701
0.0169219970703125,0.0169219970703125,0.00028635398484766483
0.1495055389404314,0.1495055389404314,0.022351906173868848
0.18300704956054759,0.18300704956054759,0.03349158018885672
0.024045486450194886,0.024045486450194886,0.0005781854186265059
0.09272350311279354,0.09272350311279354,0.008597648029508232
0.3379979324340816,0.3379979324340816,0.11424260232971399
0.2176217651367196,0.2176217651367196,0.04735923266122155
0.07912696838378963,0.07912696838378963,0.006261077125609244
0.11148422241210909,0.11148422241210909,0.012428731846832608
0.15294265747070312,0.15294265747070312,0.023391456474200822
0.12037811279297017,0.12037811279297017,0.014490890039597049
0.12834732055664233,0.12834732055664233,0.016473034694069504
0.14029838562011676,0.14029838562011676,0.019683637007610985
0.22863021850585952,0.22863021850585952,0.052271776814037066
0.3750423431396488,0.3750423431396488,0.14065675914767806
0.6699053955078131,0.6699053955078131,0.44877323893047955
0.04555000305175838,0.04555000305175838,0.002074802778015198
0.05189270019531378,0.05189270019531378,0.002692852333560719
0.03779853820800838,0.03779853820800838,0.0014287294906622694
0.02304328918457088,0.02304328918457088,0.0005309931764437613
0.03867088317871037,0.03867088317871037,0.0014954372058214645
0.1738325500488287,0.1738325500488287,0.03021775545647853
0.17505237579345767,0.17505237579345767,0.030643334270933926
0.014388656616212359,0.014388656616212359,0.00020703343921927168
0.01847202301025419,0.01847202301025419,0.0003412156340913603
0.03509773254394588,0.03509773254394588,0.0012318508297263578
0.12829784393310462,0.12829784393310462,0.01646033675788327
0.18086463928222685,0.18086463928222685,0.03271201774269004
0.006867904663085511,0.006867904663085511,4.716811446123171e-05
0.25475719451904055,0.25475719451904055,0.06490122815921226
0.11892219543457117,0.11892219543457117,0.01414248856697834
0.08082603454589687,0.08082603454589687,0.006532847860414515
0.17232421874999915,0.17232421874999915,0.029695636367797557
0.48680877685546875,0.48680877685546875,0.23698278522351757
0.053571319580079546,0.053571319580079546,0.002869886281551014
0.026479721069335938,0.026479721069335938,0.0007011756279098336
0.11021041870117188,0.11021041870117188,0.012146336390287615
0.08477958679199205,0.08477958679199205,0.007187578336620912
0.18216754913330035,0.18216754913330035,0.0331850159572334
0.14641616821289105,0.14641616821289105,0.02143769431414561
0.4822450637817379,0.4822450637817379,0.23256030154185248
0.2958088684082014,0.2958088684082014,0.08750288662894062
0.19653675079345767,0.19653675079345767,0.03862669441244968
0.005242614746094887,0.005242614746094887,2.7485009375971555e-05
0.02512817382812571,0.02512817382812571,0.0006314251199365019
0.25661819458007784,0.25661819458007784,0.06585289778953869
0.09372306823730625,0.09372306823730625,0.008784013519814764
1.0423803710937491,1.0423803710937491,1.0865568380415422
0.03808433532714872,0.03808433532714872,0.0014504165973107082
0.06109153747558693,0.06109153747558693,0.0037321759511310428
0.028923339843748508,0.028923339843748508,0.00083655958771697
0.21900688171386662,0.21900688171386662,0.047964014238031566
0.018570022583006107,0.018570022583006107,0.0003448457387333568
0.1282928466796882,0.1282928466796882,0.016459054509177985
0.001512145996095171,0.001512145996095171,2.286585513506657e-06
0.06791709899902187,0.06791709899902187,0.004612732336442938
0.02289787292480483,0.02289787292480483,0.0005243125844805101
0.10177295684814425,0.10177295684814425,0.01035773474561423
0.021746978759765057,0.021746978759765057,0.00047293108517767253
0.23028015136718594,0.23028015136718594,0.05302894811369407
0.045816345214845455,0.045816345214845455,0.002099137488845892
0.017985458374024432,0.017985458374024432,0.0003234767129237656
0.039246520996098155,0.039246520996098155,0.0015402894102971734
0.6259465789794927,0.6259465789794927,0.39180911973613025
0.38607398986816577,0.38607398986816577,0.14905312565272458
0.011107292175292827,0.011107292175292827,0.00012337193946732126
0.032272644042969034,0.032272644042969034,0.0010415235535241847
0.07590866088867188,0.07590866088867188,0.005762124797911383
0.48260723114013615,0.48260723114013615,0.2329097395487488
0.2927540397644055,0.2927540397644055,0.08570492779837911
0.07597900390625156,0.07597900390625156,0.00577280903458619
0.05502876281738267,0.05502876281738267,0.0030281647372117576
0.2672198486328128,0.2672198486328128,0.07140644750334338
0.06725189208984261,0.06725189208984261,0.004522816989663835
0.04935806274414034,0.04935806274414034,0.0024362183578544947
0.00893852233886605,0.00893852233886605,7.989718160240741e-05
0.043434410095214204,0.043434410095214204,0.0018865479803192456
0.03342590332031392,0.03342590332031392,0.0011172910127789733
0.4548413848876951,0.4548413848876951,0.20688068540655638
0.007125167846680824,0.007125167846680824,5.0768016843374256e-05
0.028422660827635227,0.028422660827635227,0.0008078476485227899
0.1608571624755868,0.1608571624755868,0.02587502671969733
0.0720854949951164,0.0720854949951164,0.005196318588690952
0.21359970092773395,0.21359970092773395,0.04562483223641739
0.11374694824218778,0.11374694824218778,0.012938368234410946
0.560430603027342,0.560430603027342,0.31408246080959024
0.1821624755859368,0.1821624755859368,0.033183167511597014
0.001810455322264204,0.001810455322264204,3.2777484739147824e-06
0.12718635559081903,0.12718635559081903,0.016176369048474266
0.03152221679687628,0.03152221679687628,0.000993650151789269
0.34318130493164034,0.34318130493164034,0.11777340805458351
0.3967113113403329,0.3967113113403329,0.15737986454536654
0.40005863189697344,0.40005863189697344,0.1600469089552781
0.05988815307617301,0.05988815307617301,0.003586590878875131
0.5017098236083992,0.5017098236083992,0.25171274710517105
0.03171134948730625,0.03171134948730625,0.0010056096863060783
0.3708726501464845,0.3708726501464845,0.13754652262667671
0.06480506896972571,0.06480506896972571,0.0041996969641709065
0.1894225311279314,0.1894225311279314,0.035880895298912134
0.09371021270751889,0.09371021270751889,0.008781603965688434
0.0002655029296860789,0.0002655029296860789,7.049180567189097e-08
0.3702934265136726,0.3702934265136726,0.13711722171923663
0.022561416625975994,0.022561416625975994,0.000509017520170866
0.08796337127685483,0.08796337127685483,0.007737554686389809
0.19035919189453132,0.19035919189453132,0.036236621938739
0.12308509826660163,0.12308509826660163,0.015149941415298981
0.13650245666503835,0.13650245666503835,0.018632920675590674
0.03069366455078182,0.03069366455078182,0.0009421010435559205
0.0004195404052751428,0.0004195404052751428,1.7601415165843108e-07
0.17097358703613352,0.17097358703613352,0.029231967464002324
0.05226493835449375,0.05226493835449375,0.002731623781199032
0.021097946166992898,0.021097946166992898,0.00044512333246533035
0.2838224792480446,0.2838224792480446,0.08055519972650671
0.2204392242431652,0.2204392242431652,0.04859345158492847
0.2456536102294926,0.2456536102294926,0.060345696218783475
0.0764932632446289,0.0764932632446289,0.005851219321812096
0.02692005157470767,0.02692005157470767,0.0007246891767849209
0.0785226440429696,0.0785226440429696,0.0061658056274989095
0.27873397827148416,0.27873397827148416,0.07769263064304821
0.008455581665039347,0.008455581665039347,7.149686129414958e-05
0.10863216400146491,0.10863216400146491,0.01180094705564117
0.037381286621094745,0.037381286621094745,0.001397360589448437
0.032417602539062784,0.032417602539062784,0.0010509009543806498
0.05181137084960952,0.05181137084960952,0.002684418149315767
0.10648895263672031,0.10648895263672031,0.011339897033665662
0.004478797912597088,0.004478797912597088,2.005963074188403e-05
0.1749144363403321,0.1749144363403321,0.03059506004025609
0.029774875640868004,0.029774875640868004,0.0008865432194291548
0.12046020507812472,0.12046020507812472,0.014510661007463864
0.031452713012694034,0.031452713012694034,0.0009892731558588926
0.319960098266602,0.319960098266602,0.1023744644827736
0.3009157562255851,0.3009157562255851,0.09055029234481575
0.16237495422363324,0.16237495422363324,0.02636562575912699
0.21464405059814418,0.21464405059814418,0.04607206845717868
0.19241909027099524,0.19241909027099524,0.03702510630071742
0.4364677429199215,0.4364677429199215,0.1905040906096107
0.027839965820312784,0.027839965820312784,0.000775063696876184
0.35266174316406307,0.35266174316406307,0.12437030509151559
0.14243606567382727,0.14243606567382727,0.020288032804638836
0.03375900268554588,0.03375900268554588,0.001139670262322694
0.032340507507324645,0.032340507507324645,0.0010459084258313217
0.20515663146972685,0.20515663146972685,0.042089243436005314
0.005275726318359375,0.005275726318359375,2.7833288186229765e-05
0.10411781311035284,0.10411781311035284,0.010840519006882363
0.02748142242431406,0.02748142242431406,0.0007552285784635917
0.2083809661865228,0.2083809661865228,0.04342262706882876
0.03107696533202997,0.03107696533202997,0.0009657777742481927
0.04095161437988182,0.04095161437988182,0.0016770347203185433
0.43094131469726626,0.43094131469726626,0.18571041671300828
0.07344276428222685,0.07344276428222685,0.005393839625414736
0.1672816467285152,0.1672816467285152,0.02798314933220376
0.4568128967285148,0.4568128967285148,0.2086780226174967
0.13152664184570284,0.13152664184570284,0.017299257515207788
0.08719230651855625,0.08719230651855625,0.007602498316025867
0.07384593963623054,0.07384593963623054,0.0054532228007578044
0.1519513702392583,0.1519513702392583,0.023089218917588156
0.22335479736328168,0.22335479736328168,0.04988736550519262
0.03141822814941264,0.03141822814941264,0.000987105060048545
0.23618251800537138,0.23618251800537138,0.05578218181135758
0.10081275939941392,0.10081275939941392,0.01016321245772412
0.1209555053710929,0.1209555053710929,0.014630234279576482
0.3802398681640611,0.3802398681640611,0.14458235734142255
0.10884155273437557,0.10884155273437557,0.011846483601629858
0.5459787368774407,0.5459787368774407,0.2980927811222856
0.2300041961669912,0.2300041961669912,0.05290193025442377
0.07178947448730355,0.07178947448730355,0.005153728647163207
0.03863899230957202,0.03863899230957202,0.0014929717266991655
0.6935382843017592,0.6935382843017592,0.4809953517922278
0.07164970397949233,0.07164970397949233,0.005133680080348879
0.27167259216308537,0.27167259216308537,0.07380599733261012
0.12293228149414048,0.12293228149414048,0.015112345833354595
0.02174072265625071,0.02174072265625071,0.00047265902161601296
0.006585998535157955,0.006585998535157955,4.337537670510273e-05
0.012589721679688637,0.012589721679688637,0.00015850109197202206
0.005060729980467471,0.005060729980467471,2.561098793520229e-05
0.050645751953126705,0.050645751953126705,0.0025649921908976374
0.04039512634277287,0.04039512634277287,0.0016317662322485826
0.04898502349853473,0.04898502349853473,0.002399532527152
0.038950424194336364,0.038950424194336364,0.0015171355449187436
0.16612075805664084,0.16612075805664084,0.027596106257313003
0.20254043579101477,0.20254043579101477,0.04102262813041418
0.16958492279052884,0.16958492279052884,0.028759046037869627
0.09156860351562557,0.09156860351562557,0.008384809149801836
0.22297393798828224,0.22297393798828224,0.04971737702200234
0.10861972808837805,0.10861972808837805,0.011798245329993184
0.34360126495361243,0.34360126495361243,0.11806182927772257
0.03138748168945327,0.03138748168945327,0.0009851740068057642
0.30181926727294695,0.30181926727294695,0.09109487009717858
0.06524497985839872,0.06524497985839872,0.004256907396722855
0.1770150756835953,0.1770150756835953,0.03133433701926898
0.034215812683104474,0.034215812683104474,0.001170721837565293
0.04316116333007969,0.04316116333007969,0.0018628860200058156
0.18851757049560547,0.18851757049560547,0.03553887438556558
0.4131890106201155,0.4131890106201155,0.1707251584972299
0.032013206481932954,0.032013206481932954,0.0010248453892548741
0.06103927612304716,0.06103927612304716,0.003725793229625595
0.03909454345703267,0.03909454345703267,0.001528383328113816
0.0036293792724606533,0.0036293792724606533,1.317239390336702e-05
0.14246505737304815,0.14246505737304815,0.0202962925723059
0.03433540344238395,0.03433540344238395,0.0011789199295512715
0.1150315093994152,0.1150315093994152,0.013232248154707747
0.01189071655273466,0.01189071655273466,0.00014138914013747802
0.40707271575927706,0.40707271575927706,0.16570819591563318
0.058835277557372834,0.058835277557372834,0.0034615898852530993
0.18355529785156222,0.18355529785156222,0.03369254736937572
0.19826751708984247,0.19826751708984247,0.03931000833297098
0.013908843994141051,0.013908843994141051,0.0001934559412533536
0.4011017227172857,0.4011017227172857,0.16088259196677437
0.08932102203369219,0.08932102203369219,0.007978244977143325
0.01895858764648395,0.01895858764648395,0.0003594280455494138
0.07590690612792983,0.07590690612792983,0.005761858397914351
0.16998176574707102,0.16998176574707102,0.028893800686492128
0.02853610992431399,0.02853610992431399,0.0008143095696125314
0.0900474548339858,0.0900474548339858,0.008108544122078712
0.17341285705566278,0.17341285705566278,0.030072018992207735
0.10564140319824133,0.10564140319824133,0.011160106069693395
0.18564315795898523,0.18564315795898523,0.03446338209698474
0.3303700256347639,0.3303700256347639,0.10914435383791457
0.10612644195556653,0.10612644195556653,0.011262821682148231
0.005541038513182883,0.005541038513182883,3.0703107804575976e-05
0.1710519409179696,0.1710519409179696,0.029258766491804564
0.13799800872802948,0.13799800872802948,0.0190434504129013
0.03056488037109517,0.03056488037109517,0.0009342119120993589
0.05842269897460994,0.05842269897460994,0.0034132117554778896
0.029048080444336932,0.029048080444336932,0.0008437909775006697
0.006433258056642188,0.006433258056642188,4.1386809223351624e-05
0.15048542022705114,0.15048542022705114,0.022645861700912172
0.11854988098144403,0.11854988098144403,0.014054074280714545
0.022115783691404545,0.022115783691404545,0.0004891078882849953
