Actual_train,Predicted_train
11.89,11.920458
21.18,20.567636
8.91,8.301102
21.57,21.57634
20.76,20.702045
11.44,11.228871
10.61,10.347526
19.92,19.962385
17.34,17.412226
16.12,16.250477
6.579999999999999,6.382754
15.840000000000002,15.819498
13.55,14.01446
14.370000000000001,14.026403
24.28,24.140373
20.46,20.461864
14.39,14.297805
19.87,19.915077
8.59,8.727828
22.16,22.155142
11.55,11.745247
8.4,8.406519
20.38,20.416656
21.33,21.26849
13.35,13.379288
20.1,20.118551
21.38,21.440138
13.95,13.875136
10.72,10.986734
13.980000000000002,13.887591
20.26,20.271309
11.44,11.383595
23.78,23.730122
13.04,12.99593
21.82,21.782873
18.24,18.116512
18.95,18.981777
17.54,17.587173
23.46,23.404993
21.32,21.349306
19.62,19.112545
24.72,24.537468
21.51,21.521223
20.7,20.722914
12.65,12.464555
13.0,13.397727
12.24,11.974078
11.78,11.549306
20.78,20.832758
22.65,22.666798
12.860000000000001,12.758265
19.54,19.565092
21.11,21.178232
14.2,13.781851
17.69,17.86089
20.79,20.752329
21.09,21.146463
22.41,22.306364
24.85,24.798988
23.72,23.672297
20.25,20.11181
11.35,10.730644
20.99,20.992949
23.35,23.387499
20.57,20.015156
6.710000000000001,7.128055
11.96,12.338182
23.98,23.740635
23.1,23.039734
22.8,22.823845
23.08,23.066685
21.78,21.733372
23.86,23.814165
12.89,13.380512
26.04,25.844107
11.69,11.748631
21.63,21.687298
11.52,11.619071
9.86,9.78742
16.27,15.793695
19.51,19.58205
20.68,20.639442
18.09,18.203308
10.2,10.207176
23.1,22.868109
21.93,21.925375
20.3,20.292671
20.87,20.921139
19.96,19.73228
20.9,20.883497
23.75,23.76643
23.14,23.090929
19.92,19.32264
18.39,18.567097
15.0,14.896973
18.0,17.678993
15.3,15.452613
15.1,15.070726
20.89,20.854801
21.82,21.778698
21.79,21.750002
22.96,22.884146
20.29,20.293606
18.65,18.775087
18.32,18.049135
16.83,16.855858
13.970000000000002,13.351103
23.97,24.031143
18.71,18.72395
13.050000000000002,13.178813
23.14,23.04505
20.16,20.17764
10.8,10.816305
16.4,16.305372
12.37,12.5915
23.46,23.420994
18.11,18.401949
18.76,18.35783
20.02,19.80047
23.34,23.606287
21.18,21.259125
21.74,21.78252
11.57,11.664043
23.29,23.189665
10.31,10.161895
15.259999999999998,15.008079
13.25,13.195607
14.75,14.907325
11.06,11.118775
17.95,18.194073
17.01,16.950367
11.17,11.136174
22.49,22.495989
11.07,11.112148
10.05,10.328028
20.8,20.861338
22.57,22.55268
23.24,23.23253
18.73,18.795546
22.4,22.336481
8.21,8.269526
16.05,16.079264
21.13,21.053535
20.61,20.431854
14.16,14.202105
20.73,20.659922
20.15,20.19255
22.07,21.986988
20.45,20.532677
11.21,11.21061
18.49,18.105827
9.19,9.05805
21.6,21.674551
20.72,20.640848
13.12,13.553585
16.49,15.963338
23.2,23.1437
11.1,11.165428
10.82,10.7477665
10.52,10.17854
18.2,18.037432
22.66,22.613153
20.69,20.750397
14.52,14.327893
13.179999999999998,12.869727
21.42,21.46962
18.68,18.565565
19.89,19.778023
22.15,21.568693
12.540000000000001,12.754823
22.19,21.092646
22.63,22.396803
10.77,10.208586
22.15,22.150684
21.13,21.10276
18.86,18.861052
23.46,23.63949
20.59,20.539474
22.71,22.713333
22.78,22.738047
20.68,20.521027
22.32,22.370039
23.89,23.659822
23.21,23.176863
23.1,23.046085
21.49,21.448053
14.5,14.162429
13.789999999999997,13.377598
16.27,15.876412
19.03,19.174917
16.84,16.734592
15.029999999999998,14.952147
21.25,21.297031
16.97,17.030706
18.36,17.954287
11.19,11.030136
19.71,19.634329
23.0,23.012045
19.34,19.437157
10.03,9.979271
10.11,10.126255
17.58,17.721016
22.06,22.086693
22.0,22.047283
21.64,21.681114
22.31,22.275578
20.99,20.96559
15.78,15.671338
16.22,16.24751
21.36,21.299694
23.64,23.655622
21.84,21.83925
22.78,22.822989
11.91,11.831939
17.99,18.076109
24.95,24.79714
15.599999999999998,15.522093
18.37,18.108204
15.259999999999998,15.372244
10.86,10.669068
18.35,18.097193
22.87,22.85616
15.77,15.734221
8.76,9.0089655
13.179999999999998,13.034318
11.35,11.450391
16.27,16.226398
21.23,21.234573
23.1,23.100712
18.92,18.726976
20.24,20.383795
22.61,22.579124
22.24,22.30453
17.74,18.010798
18.26,18.149122
11.82,12.472395
14.61,14.746882
9.86,9.52805
13.6,13.454717
19.63,19.68911
21.86,21.849588
19.65,19.645578
22.66,22.729403
21.06,20.981596
19.73,19.774387
12.88,12.313258
17.63,17.30005
16.04,15.871983
8.86,8.749002
12.470000000000002,12.577904
19.66,19.490948
21.2,21.251272
11.55,11.610763
14.26,13.958433
19.11,19.239508
20.95,20.748487
10.6,10.417698
9.73,9.484303
20.73,20.74144
20.88,20.914785
18.83,18.984316
14.59,14.539223
15.280000000000001,15.026672
21.48,21.439886
11.38,11.16527
23.51,23.487154
23.32,23.201063
19.9,19.919453
13.46,13.24386
24.49,24.51248
20.09,20.158718
8.51,8.748409
20.87,20.883314
21.8,21.82912
22.61,22.674032
20.96,20.966629
22.16,22.162954
15.13,14.788819
19.55,19.736814
8.21,8.340227
7.010000000000001,6.836016
22.63,22.492369
9.11,9.176051
20.0,19.778341
22.01,22.026733
6.81,6.5863795
20.39,20.414837
9.24,9.248378
15.15,15.093698
24.64,24.352222
23.42,23.245451
7.319999999999999,7.202719
21.08,21.131598
14.27,14.4908905
21.92,21.908943
21.77,21.674704
16.19,16.41762
9.44,9.428153
23.79,23.806839
23.1,23.088146
18.45,18.553885
22.31,22.392744
21.2,21.127829
6.569999999999999,6.606973
15.7,15.458764
11.6,11.6941595
20.92,20.961105
10.54,10.480204
9.33,9.242048
18.85,18.940186
6.78,6.6864686
14.900000000000002,14.632888
21.22,21.196945
20.11,20.035583
16.6,16.744602
19.45,19.464333
10.21,10.274782
8.0,8.233695
20.87,20.798992
8.94,9.165242
9.7,9.926401
15.219999999999999,15.607326
18.83,18.043402
12.2,12.232917
26.01,25.874533
15.34,15.2934885
19.62,19.122965
13.789999999999997,13.645206
19.45,19.41452
18.79,18.85977
13.94,14.145202
7.2,7.235643
18.84,18.9107
19.86,19.903084
16.4,16.413189
17.96,17.894539
20.68,20.569279
18.76,18.306078
21.02,21.031832
21.11,21.111217
11.43,10.937777
14.040000000000001,14.27579
20.2,20.241255
20.28,20.33917
10.52,10.415468
20.8,20.770233
23.05,22.994324
18.92,18.918112
19.94,19.966131
21.4,21.39561
23.01,22.921412
12.31,12.254436
21.66,21.691364
12.77,12.675097
16.78,16.621674
9.66,9.978057
20.23,19.900225
23.09,23.042135
20.75,20.737257
23.69,23.678833
20.66,20.67736
15.0,15.072502
23.27,23.469885
22.08,22.037792
22.16,22.167027
20.14,20.227045
11.58,11.469614
19.91,19.966751
8.13,8.304762
21.6,21.576157
19.95,19.689629
23.92,23.739475
19.6,19.402369
20.89,20.94226
17.13,17.18141
19.81,19.896637
15.229999999999999,15.368443
22.35,22.524446
19.69,19.723352
14.360000000000001,14.095468
20.23,20.333317
9.12,8.999625
11.76,11.756751
15.1,14.838181
11.25,10.96645
7.53,7.242767
14.87,14.623091
9.91,10.013549
19.78,19.806858
13.32,13.17372
14.41,13.944764
20.37,20.331316
9.72,9.693923
21.11,21.049122
18.57,18.402292
9.8,10.062652
19.68,19.76096
23.69,23.658478
16.54,16.647318
12.06,12.027757
21.62,21.583998
21.25,21.197227
18.13,18.060482
13.36,13.545952
14.16,14.364354
18.2,18.378256
11.17,11.0483675
21.1,21.085054
21.24,21.236065
18.06,18.018063
19.63,19.729784
16.91,16.925034
15.88,15.636035
13.410000000000002,13.632843
20.69,20.564835
5.08,4.8164916
19.88,19.8673
8.09,8.215304
21.71,21.659323
16.62,16.883453
20.1,20.05228
19.01,19.103037
16.21,16.280825
13.11,13.107105
19.41,18.929178
19.14,19.284735
21.34,21.37126
18.78,18.532375
17.41,17.455082
10.62,10.765634
17.35,17.395182
18.9,18.96634
20.04,19.949083
11.4,11.627318
20.85,20.889269
19.26,19.34809
15.72,15.742555
12.58,12.57856
24.1,23.910173
12.78,12.757502
21.67,21.779882
23.31,22.456326
18.18,18.241724
20.22,20.278297
22.88,22.73146
11.5,11.16769
21.38,21.466257
13.749999999999998,13.618798
6.569999999999999,6.706658
19.63,18.322115
7.750000000000001,7.282945
22.13,22.208466
12.27,11.815619
11.33,11.421762
23.97,23.917707
11.85,11.658965
17.94,17.991081
10.73,10.811724
19.2,19.43696
13.59,13.28388
24.38,24.170622
21.7,21.727158
19.31,19.210133
21.88,21.900003
16.16,16.060207
13.21,13.193312
19.78,19.751554
25.76,25.61245
21.26,21.319365
9.13,8.946022
18.93,18.748877
19.15,19.113491
15.219999999999999,14.899395
22.66,22.587933
21.19,21.078047
11.65,10.813963
21.31,21.265312
22.74,22.69633
12.809999999999999,12.129214
14.890000000000002,14.763987
8.58,8.817421
12.74,12.809253
15.45,15.341552
25.27,25.070644
15.3,15.044074
20.65,20.681667
9.92,9.902386
21.36,21.292097
8.16,8.228104
14.069999999999999,14.067426
20.58,20.573078
7.319999999999999,7.2715774
11.42,11.198015
24.45,24.36909
7.85,8.240886
26.140000000000004,25.902357
20.88,20.894405
19.64,19.66108
18.75,18.788174
6.250000000000001,5.9501944
20.75,20.790045
19.64,19.79156
7.6,7.936895
21.96,21.997736
20.7,20.64084
13.46,13.046155
10.36,10.035723
22.0,22.114784
10.77,10.640038
8.16,8.548094
19.93,19.965994
13.66,13.444061
20.62,20.468
21.96,22.065702
13.81,13.644558
21.22,21.185715
22.44,22.44579
16.66,16.903316
6.18,6.590523
16.01,15.173675
21.76,21.744799
20.38,20.246624
21.71,21.660614
10.33,10.394599
21.17,21.21597
14.47,14.23871
12.78,12.737024
17.52,17.607573
20.35,20.405327
24.19,24.1286
15.99,15.676527
22.07,22.059486
8.65,8.857541
22.57,22.139345
18.44,18.520563
22.57,22.561619
22.19,22.137415
7.37,7.3043747
7.57,7.700403
11.42,11.253913
6.97,7.03859
21.39,21.028408
19.98,20.02633
22.05,22.103914
20.27,20.304556
13.149999999999999,13.192379
17.4,17.34487
21.59,21.562996
6.91,6.782622
7.56,7.6128726
18.89,18.95507
20.69,20.753372
12.89,12.968891
15.019999999999998,14.374336
5.27,5.033793
9.74,9.595721
9.36,9.1821785
20.51,20.531542
18.56,18.677494
15.97,15.972803
11.31,10.648409
21.58,21.304514
19.03,18.909672
17.96,17.922579
10.06,10.00094
20.86,20.842274
15.78,15.9389
21.18,21.200624
19.66,19.69821
11.64,11.09666
21.04,21.003048
17.03,16.817495
24.44,24.362535
20.99,20.99451
11.94,11.481616
21.88,21.881186
8.44,8.313431
15.860000000000001,15.817222
9.9,9.907315
13.57,13.137685
9.68,9.498132
10.41,10.152106
21.59,21.671146
23.33,23.282549
12.43,12.475933
13.420000000000002,12.958241
19.58,19.634968
22.04,22.000559
10.37,9.891972
20.3,20.246843
9.67,9.699626
15.63,15.066086
24.83,24.792368
23.0,22.672562
20.04,19.999474
21.53,21.567837
10.09,10.268195
20.13,20.15618
18.75,18.694857
5.98,6.2225814
14.76,14.8706665
20.69,20.693497
22.52,22.526659
21.45,21.298372
12.42,12.79622
9.41,9.546434
9.45,9.31406
26.160000000000004,25.84361
22.46,22.469233
21.88,21.820187
23.07,22.78137
14.310000000000002,14.096421
11.87,11.999904
11.7,11.586743
22.0,21.946758
12.39,12.2690115
12.97,12.990897
11.65,11.638599
24.91,24.729918
8.71,8.710974
17.21,17.348488
10.76,10.572981
21.78,21.808014
22.73,22.741825
11.49,11.559961
13.59,13.534038
12.16,12.48663
11.35,11.385869
12.64,12.797393
19.34,19.336943
10.15,9.773132
13.32,12.932888
20.98,21.030176
15.599999999999998,15.561163
21.12,21.045317
18.38,18.426401
20.6,20.580244
22.35,22.117876
14.639999999999999,14.746899
19.2,19.267523
21.73,21.776348
8.07,8.033603
16.98,16.92416
16.73,16.702854
16.26,16.1863
11.12,10.736288
17.82,17.705666
21.32,21.366323
20.47,19.962364
17.71,17.497393
18.31,18.090742
15.39,14.898839
14.679999999999998,14.522327
12.92,12.8082
19.13,19.185091
18.11,18.21567
16.07,16.03716
12.78,12.45777
9.67,9.536677
9.85,10.238039
9.42,9.4206915
20.47,20.429716
22.5,22.510628
20.42,20.39376
22.85,22.248384
12.1,12.10743
7.609999999999999,7.8711023
24.69,24.659857
17.28,17.355452
11.56,11.382032
11.91,12.201978
10.04,9.914231
23.57,23.286945
23.09,22.846886
18.4,18.392376
19.62,19.558222
23.23,22.878672
21.88,21.710165
17.38,17.43287
21.15,21.040407
11.93,11.854029
8.85,8.313633
8.06,8.100251
25.4,24.52474
19.71,19.44411
20.53,20.476799
17.2,16.953789
18.33,18.49436
17.22,17.39273
17.2,17.295362
19.87,19.78696
20.16,20.074615
22.4,22.504705
8.87,8.672651
13.36,13.1837635
10.27,10.72144
21.04,21.048946
12.44,12.29968
9.67,9.559176
18.73,18.48065
12.829999999999998,13.019133
13.139999999999999,12.966278
7.5,7.5948763
20.56,20.613459
13.0,12.71953
9.79,9.756378
20.29,19.814623
21.3,21.253162
22.63,22.628473
11.48,11.398366
15.229999999999999,15.028598
8.47,8.442573
14.83,14.653435
20.8,20.741364
13.01,13.170807
9.95,9.999755
18.73,18.773373
20.77,20.728775
20.57,20.651625
9.82,9.260256
20.51,20.393589
22.17,22.292406
20.48,20.47911
13.070000000000002,13.226955
17.5,17.57527
21.24,21.216131
21.26,21.23738
11.84,11.811687
8.16,8.14622
7.48,7.384792
10.79,10.771713
12.609999999999998,12.485642
20.3,20.320068
14.99,15.121121
16.16,15.993824
14.320000000000002,14.112423
21.37,21.513132
16.29,16.402649
21.99,21.923939
19.94,20.160973
11.42,11.095027
21.71,21.658012
18.67,18.877571
22.58,22.607391
20.19,20.46353
14.629999999999999,14.446906
21.07,21.403133
6.52,6.459796
14.54,14.628869
14.62,14.744862
15.44,15.412602
12.38,12.44205
20.44,20.4777
21.46,21.483849
8.91,8.735004
12.26,12.33513
20.52,20.512302
6.16,6.4698987
21.47,21.495827
18.43,18.469227
22.11,22.131508
19.94,20.089546
23.34,23.094185
9.0,9.110029
19.88,19.8956
22.6,22.631207
10.71,10.408034
21.66,21.676031
22.64,22.589687
9.92,9.486402
15.67,15.79951
20.93,20.83651
22.02,22.047771
18.14,17.926657
18.43,18.339518
21.41,21.449392
13.94,14.137843
23.3,23.324614
9.28,9.449164
7.27,7.5466766
17.15,16.749994
21.01,21.083452
23.61,23.355131
22.98,22.917236
12.19,11.629025
17.55,17.505878
20.76,20.815338
12.839999999999998,12.703739
5.51,5.710612
10.92,10.29096
6.46,6.453165
22.97,22.906918
9.88,9.8855915
18.7,18.70964
21.89,21.89836
21.61,21.563375
21.96,21.936361
22.7,22.768816
22.23,22.215921
17.47,17.527742
21.62,21.695726
20.78,20.820723
11.31,10.765981
20.85,20.801098
8.98,8.60305
13.8,13.855321
17.27,17.29413
20.9,20.477348
21.23,21.249063
10.3,10.304395
9.87,9.64949
21.58,21.345646
16.91,16.983555
19.89,19.89151
9.91,10.102902
21.42,21.393095
24.55,24.411736
21.84,21.785763
9.37,9.677573
21.35,21.337004
20.1,19.93786
8.55,9.012563
22.78,22.593964
20.3,20.322071
10.8,10.60141
23.46,23.346598
13.1,13.052743
23.46,23.453077
21.31,21.286436
24.51,24.176964
9.72,9.502248
15.05,15.014834
13.980000000000002,13.827278
11.16,11.223893
21.23,21.349285
8.8,8.599105
21.99,22.042873
24.36,24.225107
11.02,10.950942
20.73,20.76885
6.240000000000001,6.1637187
19.49,19.581656
14.43,14.4514
8.07,8.391176
10.82,10.958802
19.03,19.049658
23.13,23.085508
19.8,19.774698
20.6,20.534948
9.8,9.568793
20.05,20.068766
16.49,16.472918
21.87,21.87238
19.86,19.881468
11.98,11.629417
22.01,21.999384
20.7,20.939724
19.88,19.963516
19.11,18.972168
16.57,16.662628
21.67,21.700958
13.68,13.859993
18.51,18.577278
9.78,9.5351515
21.77,21.763464
17.84,17.990948
20.97,21.018705
24.56,24.438187
17.76,17.136553
21.71,21.743526
14.81,15.14997
21.35,21.332363
11.31,11.365665
15.41,15.506405
20.73,20.739754
6.68,6.929183
14.13,14.218391
19.66,19.769163
20.62,20.585644
19.62,19.553415
24.15,24.036694
23.44,23.117544
18.19,18.279251
22.54,22.456615
10.03,9.710628
21.65,21.715492
20.07,20.063652
16.05,16.002949
22.77,22.398525
10.4,10.184877
19.62,19.67545
13.22,13.478023
23.54,23.242546
15.270000000000001,14.747558
20.58,20.61057
19.56,19.40284
17.52,17.474804
23.12,23.114305
20.76,20.831749
22.36,22.313162
10.17,9.996424
21.26,21.129019
9.88,10.06203
23.68,23.487078
12.29,12.163335
12.619999999999997,12.4805975
18.59,18.710272
19.13,18.743814
21.78,21.716984
8.2,7.989761
19.91,19.826502
17.27,17.293362
19.58,19.612597
7.000000000000001,6.854078
22.19,22.09873
6.18,6.159979
7.730000000000001,7.617005
24.28,24.317146
20.24,20.244705
20.54,20.550753
22.18,22.185709
21.75,21.800135
18.92,19.020308
17.77,17.718287
22.24,22.220238
8.83,8.958402
24.09,23.938856
12.3,11.911464
24.45,24.102573
17.51,17.553308
10.39,10.89082
20.54,20.50492
22.0,22.010809
20.46,20.404001
7.730000000000001,7.811572
22.56,22.432062
18.71,18.833559
14.13,14.477819
9.75,9.805608
22.42,22.39341
21.24,21.178185
23.3,23.098398
10.78,10.650509
13.59,13.315636
9.23,9.288435
24.08,24.191565
10.56,10.85088
8.78,8.924951
14.2,14.093682
16.57,16.353676
21.91,21.793352
15.63,15.578597
21.1,21.14424
15.99,16.194527
20.89,20.817007
9.81,9.689272
13.440000000000001,13.1741
16.15,16.056726
9.34,9.64702
21.72,21.811037
21.25,21.096834
18.68,18.516554
14.51,14.022872
8.13,8.350344
21.58,21.495981
21.06,21.057335
10.78,10.710256
20.03,20.104176
10.77,10.934198
19.25,19.10251
8.75,8.881923
6.690000000000001,6.5946674
21.2,21.248655
15.39,15.279634
13.03,12.912605
14.29,14.190895
21.01,21.032106
21.73,21.819677
12.23,12.157319
23.3,23.17339
20.5,20.577366
26.359999999999996,26.26071
13.179999999999998,13.177615
20.94,20.924828
23.67,23.369385
23.57,23.675821
8.6,8.999863
20.63,20.635551
9.84,9.646047
10.33,10.272154
15.01,15.040229
11.39,11.438654
21.24,21.278301
24.22,24.080091
13.48,13.207091
9.89,9.79192
10.11,10.577242
13.04,12.453387
24.88,24.817425
15.94,15.683968
19.02,19.054106
15.78,16.02978
5.6,5.542284
8.84,8.857604
10.11,10.607851
20.25,20.238708
22.75,22.832582
20.54,20.5932
24.18,24.282282
15.029999999999998,15.122313
20.7,20.655926
16.48,16.672558
7.59,7.4719753
21.49,21.599443
20.22,20.607197
22.68,22.454557
22.45,22.544119
9.58,9.256991
9.45,9.527876
8.42,8.379181
11.8,11.171908
10.64,10.449438
13.12,13.68938
19.89,19.84142
12.63,12.403918
13.7,13.644075
17.9,18.112452
19.58,19.30777
16.37,16.264244
19.87,19.883022
22.9,22.873062
14.38,14.242845
14.900000000000002,14.768073
17.41,17.527895
8.28,8.508216
8.24,8.44321
22.3,22.336094
21.93,21.91209
19.54,19.505638
13.84,13.773599
19.3,19.360085
19.84,19.845505
20.29,20.261421
18.61,18.71649
11.57,11.086032
21.28,21.26332
12.14,12.46526
16.65,16.55
10.94,10.864056
9.68,9.625104
20.22,20.024023
10.07,9.932252
11.82,11.858108
21.82,21.836763
20.07,20.081026
20.1,20.136156
22.66,22.40146
19.57,19.314648
18.95,19.084583
13.080000000000002,13.347986
21.65,21.715872
24.17,23.303516
5.6,5.839871
22.14,22.20396
17.51,17.37528
21.32,21.279331
20.25,20.26301
13.58,13.624256
19.39,19.367067
13.199999999999998,13.112645
9.45,9.943061
20.68,20.646843
11.63,11.128694
16.5,15.978181
20.62,20.622429
9.59,9.469451
15.870000000000001,15.487694
10.27,10.45121
18.94,18.80595
19.23,19.263786
13.33,13.337806
14.370000000000001,14.314366
17.71,17.31793
24.12,24.003025
17.77,17.587605
16.08,15.877101
25.36,24.786268
20.83,20.798294
20.63,20.733202
21.4,21.3337
18.43,18.076574
22.29,22.313433
14.13,13.98077
20.54,20.579182
11.68,11.798933
20.94,20.914042
14.57,14.665132
20.48,20.507446
10.25,10.023636
23.85,23.58224
10.32,10.493719
18.31,18.34457
19.58,19.59487
19.02,19.014694
23.48,23.252934
20.53,20.539873
22.37,22.434107
20.01,20.068747
10.03,10.662383
20.92,20.939165
20.88,21.019753
20.12,20.149979
22.8,22.693611
20.68,20.63157
21.81,21.76769
9.2,9.117858
21.97,21.971918
9.57,9.687836
15.609999999999998,15.544533
6.5,6.301304
11.38,10.780554
15.14,15.232561
12.32,11.802271
14.000000000000002,14.005703
21.06,20.76508
9.06,9.22026
12.41,12.232889
16.52,16.166264
16.69,16.607664
21.31,21.08675
18.36,18.410435
8.67,8.317527
7.94,7.628628
12.799999999999999,12.655834
20.02,19.83603
23.18,23.024475
15.490000000000002,15.311122
15.039999999999997,14.525877
18.67,18.291443
24.45,24.413176
9.1,8.864647
20.7,20.908525
14.41,14.3192215
15.589999999999998,15.818282
20.36,20.23425
19.72,19.751293
20.59,20.626476
20.42,20.39875
11.63,11.743412
17.15,17.17941
12.04,11.733972
8.87,8.881598
23.2,23.281387
19.76,19.753557
19.52,19.373953
22.36,22.307402
18.94,18.947283
12.609999999999998,12.011003
8.89,8.9608
13.92,13.689355
22.31,22.334906
18.16,18.145628
19.03,18.744946
10.4,10.601956
9.13,8.874749
24.16,24.008587
13.83,13.73897
13.3,13.55688
7.470000000000001,7.2298217
17.37,17.025187
22.01,22.09416
15.850000000000001,15.950532
12.09,12.044986
20.4,20.426441
25.060000000000002,24.721708
21.74,21.790129
23.0,22.987837
10.54,10.4869175
21.71,21.616257
17.08,16.95178
10.72,10.419527
9.05,9.0766325
11.06,11.761405
10.4,10.625618
7.740000000000001,8.096619
7.450000000000001,7.3660455
20.65,20.678015
9.59,9.400656
18.57,18.364918
10.39,10.339562
17.06,16.95521
22.54,22.53869
16.43,16.430878
13.65,13.697144
20.94,20.964548
17.96,17.962873
21.58,21.509989
22.71,22.753185
15.78,15.930366
21.61,21.63785
8.93,9.173008
17.69,17.655117
16.45,15.900719
20.92,20.968838
25.44,25.483654
18.79,18.408558
12.839999999999998,12.715141
15.520000000000001,15.509129
20.09,20.166
20.23,20.211945
16.48,16.415136
23.09,22.996883
24.05,23.821323
17.47,17.351246
25.199999999999996,25.103611
16.72,16.524265
8.07,8.147144
20.88,20.928087
21.5,21.601372
9.15,8.789557
9.9,10.449459
8.24,8.371439
15.76,15.687494
5.4,5.1572065
4.01,4.243544
20.72,20.773262
20.14,20.03054
20.67,20.846716
20.7,20.704247
9.99,9.860154
11.21,11.115409
19.75,19.784718
10.26,10.125367
24.02,23.719688
9.44,9.288267
17.68,17.570923
22.62,22.68547
12.809999999999999,12.714855
5.93,6.2749376
18.3,18.467148
9.15,9.281014
11.4,11.10097
22.27,22.255514
22.19,22.209368
10.83,10.902029
21.12,21.095081
24.88,24.612385
18.85,18.992805
20.28,20.175264
15.18,15.599042
15.0,15.077928
9.39,9.115836
11.49,12.027166
16.49,16.555817
17.26,17.13636
5.62,5.713062
16.99,16.703865
18.87,18.770182
22.71,21.372206
5.39,5.1999373
20.68,20.654251
9.17,8.908594
20.27,20.345322
10.51,10.231933
13.51,13.647772
19.7,19.671068
20.77,20.808624
17.11,16.941608
15.93,16.35304
22.66,22.610624
11.92,11.798673
20.25,20.241953
20.15,20.195848
20.07,20.064096
22.89,22.879742
21.08,21.06519
22.55,22.651947
22.34,22.113129
19.81,19.64461
17.35,17.48018
17.87,18.013733
9.16,9.161324
10.72,10.899075
13.32,13.498216
13.0,12.532621
22.25,22.308212
20.26,20.31733
19.79,19.35335
17.74,17.888472
21.33,21.301859
8.89,9.1669
22.14,21.8608
20.36,20.419641
22.71,22.634636
10.92,11.523861
24.91,24.850203
7.58,7.755817
13.88,13.958681
24.2,24.033161
13.27,13.205918
21.68,21.656792
21.63,21.537035
23.79,23.76598
13.11,13.154146
19.1,19.1746
16.01,16.12656
20.71,20.691772
19.11,19.189234
15.860000000000001,15.690514
16.09,16.144335
12.92,12.56545
18.52,19.176981
9.86,9.939486
21.32,21.238018
15.9,15.997025
25.42,25.103006
19.52,19.539938
19.95,19.945652
20.81,21.070187
21.72,21.749834
20.4,20.460718
21.61,21.58376
18.39,18.464674
21.65,21.719114
9.53,9.321526
19.91,19.922005
16.87,16.978903
8.25,8.590844
18.45,18.526936
15.43,15.644597
12.89,12.70662
21.49,21.411848
26.06,25.597052
10.24,10.596516
16.23,16.24328
8.14,8.613122
22.41,22.386208
12.619999999999997,12.516862
21.41,21.425474
8.65,8.473473
10.54,10.587364
22.46,22.419636
20.07,20.10851
7.84,8.358587
19.56,19.483395
20.34,20.235353
18.92,18.958252
22.3,22.36928
21.77,21.809227
15.44,15.381777
17.63,17.75294
10.17,10.126724
9.29,9.4005995
9.67,9.845514
9.5,9.426792
13.189999999999998,12.945917
23.25,23.10584
20.55,20.542458
16.1,16.071978
13.189999999999998,13.100839
18.17,17.666746
13.779999999999998,13.907596
12.77,12.770048
22.44,22.383198
7.6,7.914563
21.34,21.40074
13.83,13.903868
20.6,20.585573
9.96,9.807697
20.25,20.221375
10.91,11.49882
21.3,21.255587
7.84,7.9766345
11.81,12.054957
21.47,21.37628
13.58,13.701093
20.7,20.75947
20.15,19.356731
21.93,21.93976
19.97,20.004251
5.75,5.9064894
17.31,17.176577
18.43,18.41393
9.85,9.333998
20.73,20.762684
24.62,24.421679
12.7,12.845799
21.47,21.400553
15.69,15.8417845
21.71,21.382174
9.93,10.088388
21.49,21.472933
20.92,20.92931
14.299999999999999,14.089824
10.46,10.407239
20.55,20.625513
21.2,21.114626
22.44,22.564537
22.35,22.420675
19.46,19.592302
19.04,19.117582
10.0,10.102468
22.97,22.93938
14.21,14.168635
20.83,20.838312
11.27,10.986051
21.82,21.737606
21.1,21.309084
14.910000000000002,15.175561
17.85,17.940792
11.9,11.888522
17.58,17.500238
9.4,9.448938
25.38,24.854984
13.9,13.775633
20.64,20.695852
11.45,11.522892
15.569999999999999,15.796865
7.14,7.073555
19.99,20.355099
21.64,21.48182
23.5,23.374968
15.229999999999999,15.314905
17.55,17.277596
21.49,21.503504
13.3,13.455583
20.35,19.729506
13.01,12.9822
20.16,20.068151
8.18,8.230358
12.540000000000001,12.748941
9.17,8.911441
20.23,20.278353
21.46,21.47217
24.34,24.056627
19.61,19.661505
21.9,21.879549
23.29,22.893465
21.08,21.10223
21.6,21.615469
18.85,18.837492
15.92,15.827717
19.19,19.23307
18.15,18.158682
22.88,22.913256
10.29,10.1614895
15.0,14.497857
23.56,23.581161
22.25,22.029095
22.3,22.052252
9.73,9.608485
21.61,21.611301
7.5,7.4092236
24.06,23.977533
21.91,21.913322
13.56,13.62303
21.3,21.301891
21.56,21.47971
20.29,18.975203
20.71,20.651552
19.94,20.159443
9.11,8.876594
8.37,8.323555
13.11,13.000495
8.06,8.148472
21.11,21.101856
15.1,15.5607815
10.35,9.891254
10.89,10.672618
21.58,21.579752
20.45,20.360382
16.69,16.857704
21.32,21.340027
16.47,16.357046
20.96,20.946209
11.62,11.58013
19.87,19.768375
17.11,17.276802
21.51,21.536665
9.28,9.053772
13.159999999999998,13.040196
14.21,14.241466
19.25,19.318235
8.36,8.207647
18.62,18.570242
20.81,20.831064
16.6,16.344616
21.57,21.654165
19.07,19.166643
11.68,11.919465
16.47,16.807102
20.08,20.09481
16.36,16.21797
23.34,23.231256
12.24,12.136656
17.57,17.242521
21.1,21.11563
18.17,18.231632
23.73,23.62028
17.52,17.694912
18.62,18.355402
24.27,23.835144
13.59,13.626099
20.74,20.732128
11.13,11.150759
